id,parent_id,topology__cycle,arch_dev__pot_flowering_date,arch_dev__pot_nb_fruit,topology__ancestor_is_apical,arch_dev_rep__nature,topology__ancestor_nature,arch_dev__nb_inflos,topology__is_apical,topology__appearance_month
1054,1044,5,NaT,0,0,0,1,0,0,3
1055,1044,5,NaT,0,0,1,1,1,0,3
1056,1045,5,NaT,0,0,1,1,1,0,3
1057,1045,5,NaT,0,0,1,1,1,0,3
1058,1040,5,NaT,0,1,1,1,1,0,3
1059,1040,5,NaT,4,1,2,1,1,0,3
1060,1040,5,NaT,0,1,0,1,0,0,8
1061,1060,5,NaT,0,1,0,1,0,0,3
1062,1060,5,NaT,0,1,0,1,0,0,3
1063,1060,5,NaT,1,1,2,1,1,1,3
1064,1040,5,NaT,0,1,0,1,0,0,3
1065,1040,5,NaT,0,1,0,1,0,0,3
1066,1042,5,NaT,1,1,2,1,1,0,3
1067,1042,5,NaT,0,1,0,1,0,0,3
1068,1042,5,NaT,0,1,0,1,0,0,3
1069,1042,5,NaT,0,1,0,1,0,0,3
1070,715,4,NaT,0,1,0,0,0,1,9
1071,1070,4,NaT,0,1,0,0,0,0,12
1072,1071,4,NaT,1,1,2,0,1,1,2
1073,1070,4,NaT,0,1,0,0,0,0,12
1074,1073,4,NaT,0,1,1,0,1,1,2
1075,1070,4,NaT,0,1,0,0,0,0,12
1076,1075,4,NaT,1,1,2,0,3,1,2
1077,1070,4,NaT,0,1,0,0,0,0,12
1078,1077,4,NaT,1,1,2,0,2,1,2
1079,1070,4,NaT,0,1,0,0,0,0,12
1080,1079,4,NaT,0,1,1,0,1,1,2
1081,1070,4,NaT,0,1,0,0,0,1,12
1082,1081,4,NaT,0,1,1,0,1,0,2
1083,1081,4,NaT,1,1,2,0,3,1,2
1084,1081,5,NaT,0,1,0,0,0,0,2
1085,1083,5,NaT,0,1,1,2,1,0,2
1086,1083,5,NaT,0,1,1,2,1,0,2
1087,1083,5,NaT,0,1,1,2,1,0,2
1088,1083,5,NaT,0,1,1,2,1,0,2
1089,1083,5,NaT,0,1,1,2,1,0,2
1090,1083,5,NaT,0,1,1,2,1,0,2
1091,1083,5,NaT,0,1,0,2,0,0,10
1092,1091,5,NaT,0,1,1,2,1,0,2
1093,1091,5,NaT,0,1,1,2,1,0,2
1094,1091,5,NaT,0,1,1,2,1,0,2
1095,1091,5,NaT,1,1,2,2,1,0,2
1096,1091,5,NaT,0,1,1,2,1,1,2
1097,1082,5,NaT,1,0,2,1,1,0,2
1098,1082,5,NaT,0,0,0,1,0,0,2
1099,1072,5,NaT,0,1,0,2,0,0,3
1100,1074,5,NaT,0,1,1,1,1,0,3
1101,1074,5,NaT,0,1,1,1,1,0,3
1102,1074,5,NaT,1,1,2,1,1,0,3
1103,1074,5,NaT,0,1,1,1,1,0,3
1104,1076,5,NaT,0,1,1,2,1,0,2
1105,1076,5,NaT,0,1,1,2,1,0,2
1106,1076,5,NaT,0,1,1,2,1,0,2
1107,1076,5,NaT,0,1,1,2,1,0,2
1108,1076,5,NaT,0,1,1,2,1,0,2
1109,1076,5,NaT,1,1,2,2,1,0,2
1110,1076,5,NaT,0,1,1,2,1,0,2
1111,1076,5,NaT,1,1,2,2,1,0,2
1112,1076,5,NaT,0,1,1,2,1,0,2
1113,1076,5,NaT,0,1,1,2,1,0,2
1114,1077,5,NaT,0,0,0,0,0,0,3
1115,1077,5,NaT,0,0,1,0,1,0,3
1116,1078,5,NaT,0,1,1,2,1,0,3
1117,1078,5,NaT,0,1,1,2,1,0,3
1118,1078,5,NaT,0,1,1,2,1,0,3
1119,1078,5,NaT,0,1,0,2,0,0,3
1120,1078,5,NaT,1,1,2,2,1,0,3
1121,1078,5,NaT,0,1,1,2,1,0,3
1122,1078,5,NaT,0,1,1,2,1,0,3
1123,713,4,NaT,0,0,0,0,0,1,12
1124,1123,4,NaT,0,0,1,0,1,1,2
1125,732,4,NaT,0,1,0,0,0,1,12
1126,1125,4,NaT,0,1,1,0,1,1,2
1127,730,4,NaT,0,0,0,0,0,1,9
1128,1127,4,NaT,0,0,0,0,0,0,12
1129,1127,4,NaT,0,0,0,0,0,1,12
1130,1129,4,NaT,1,0,2,0,1,0,2
1131,1129,4,NaT,0,0,1,0,1,0,2
1132,1129,4,NaT,1,0,2,0,1,0,2
1133,1129,4,NaT,1,0,2,0,1,0,2
1134,1129,4,NaT,0,0,1,0,3,1,2
1135,1129,5,NaT,0,1,1,0,1,0,2
1136,1134,5,NaT,0,1,1,1,1,0,3
1137,1134,5,NaT,0,1,1,1,1,0,3
1138,1134,5,NaT,2,1,2,1,1,0,3
1139,1131,5,NaT,0,0,1,1,1,0,3
1140,1131,5,NaT,0,0,1,1,1,0,3
1141,1133,5,NaT,0,0,0,2,0,0,3
1142,1133,5,NaT,0,0,1,2,1,0,3
1143,0,3,NaT,0,NA,0,NA,0,0,NA
1144,1143,3,NaT,0,NA,0,NA,0,1,NA
1145,1144,3,NaT,0,NA,0,NA,0,0,NA
1146,1145,3,NaT,0,NA,0,NA,0,0,NA
1147,1145,3,NaT,0,NA,0,NA,0,1,NA
1148,1147,3,NaT,0,NA,2,NA,0,0,NA
1149,1147,3,NaT,0,NA,1,NA,0,0,NA
1150,1147,3,NaT,0,NA,1,NA,0,0,NA
1151,1147,3,NaT,0,NA,0,NA,0,0,NA
1152,1147,3,NaT,0,NA,1,NA,0,1,NA
1153,1144,3,NaT,0,NA,0,NA,0,0,NA
1154,1153,3,NaT,0,NA,0,NA,0,0,NA
1155,1153,3,NaT,0,NA,0,NA,0,0,NA
1156,1155,3,NaT,0,NA,0,NA,0,1,NA
1157,1153,3,NaT,0,NA,0,NA,0,1,NA
1158,1157,3,NaT,0,NA,2,NA,0,0,NA
1159,1157,3,NaT,0,NA,1,NA,0,0,NA
1160,1157,3,NaT,0,NA,0,NA,0,0,NA
1161,1157,3,NaT,0,NA,1,NA,0,0,NA
1162,1157,3,NaT,0,NA,1,NA,0,0,NA
1163,1157,3,NaT,0,NA,2,NA,0,1,NA
1164,1144,3,NaT,0,NA,0,NA,0,0,NA
1165,1164,3,NaT,0,NA,0,NA,0,0,NA
1166,1165,3,NaT,0,NA,1,NA,0,0,NA
1167,1165,3,NaT,0,NA,0,NA,0,1,NA
1168,1164,3,NaT,0,NA,0,NA,0,1,NA
1169,1168,3,NaT,0,NA,1,NA,0,0,NA
1170,1168,3,NaT,0,NA,1,NA,0,1,NA
1171,1144,3,NaT,0,NA,0,NA,0,1,NA
1172,1171,3,NaT,0,NA,0,NA,0,0,NA
1173,1172,3,NaT,0,NA,2,NA,0,1,NA
1174,1171,3,NaT,0,NA,0,NA,0,1,NA
1175,1174,3,NaT,0,NA,1,NA,0,0,NA
1176,1174,3,NaT,0,NA,1,NA,0,0,NA
1177,1174,3,NaT,0,NA,1,NA,0,0,NA
1178,1174,3,NaT,0,NA,1,NA,0,1,NA
1179,1164,4,NaT,0,0,0,0,0,0,9
1180,1170,4,NaT,0,1,0,1,0,0,12
1181,1180,4,NaT,1,1,2,1,1,1,2
1182,1181,5,NaT,0,1,1,2,1,0,3
1183,1181,5,NaT,1,1,2,2,1,0,3
1184,1181,5,NaT,0,1,0,2,0,0,3
1185,1181,5,NaT,1,1,2,2,1,0,3
1186,1170,4,NaT,0,1,1,1,1,0,12
1187,1170,4,NaT,0,1,0,1,0,0,12
1188,1187,4,NaT,0,1,1,1,1,1,2
1189,1188,5,NaT,0,1,0,1,0,0,3
1190,1170,4,NaT,0,1,0,1,0,0,12
1191,1190,4,NaT,0,1,1,1,1,1,2
1192,1168,5,NaT,0,1,1,0,1,0,3
1193,1168,5,NaT,0,1,1,0,1,0,3
1194,1168,5,NaT,0,1,1,0,1,0,3
1195,1168,5,NaT,0,1,1,0,1,0,3
1196,1166,4,NaT,0,0,0,1,0,0,12
1197,1196,4,NaT,0,0,1,1,1,1,2
1198,1197,5,NaT,0,1,1,1,1,0,3
1199,1197,5,NaT,0,1,1,1,1,0,3
1200,1166,4,NaT,0,0,1,1,1,0,12
1201,1166,4,NaT,0,0,1,1,1,0,12
1202,1143,4,NaT,0,0,0,0,0,0,6
1203,1202,4,NaT,0,0,0,0,0,1,9
1204,1178,4,NaT,0,1,0,1,0,0,12
1205,1204,4,NaT,1,1,2,1,1,1,2
1206,1205,5,NaT,0,1,1,2,1,0,3
1207,1205,5,NaT,0,1,1,2,1,0,2
1208,1205,5,NaT,0,1,0,2,0,0,3
1209,1178,4,NaT,0,1,0,1,0,0,12
1210,1209,4,NaT,0,1,1,1,1,1,2
1211,1209,5,NaT,0,0,0,0,0,0,3
1212,1210,5,NaT,1,1,2,1,1,0,3
1213,1210,5,NaT,0,1,1,1,1,0,3
1214,1210,5,NaT,0,1,1,1,1,0,3
1215,1210,5,NaT,0,1,1,1,1,0,3
1216,1210,5,NaT,0,1,1,1,1,0,3
1217,1178,4,NaT,0,1,0,1,0,0,12
1218,1217,4,NaT,2,1,2,1,1,1,2
1219,1217,5,NaT,0,0,1,0,1,0,3
1220,1218,5,NaT,0,1,1,2,1,0,3
1221,1218,5,NaT,0,1,1,2,1,0,2
1222,1218,5,NaT,0,1,0,2,0,0,3
1223,1178,4,NaT,0,1,0,1,0,0,12
1224,1223,4,NaT,0,1,1,1,1,1,2
1225,1224,5,NaT,1,1,2,1,1,0,3
1226,1224,5,NaT,0,1,1,1,1,0,3
1227,1224,5,NaT,0,1,1,1,1,0,3
1228,1224,5,NaT,0,1,1,1,1,0,3
1229,1224,5,NaT,1,1,2,1,1,0,3
1230,1175,4,NaT,0,0,1,1,1,0,12
1231,1230,5,NaT,0,0,1,1,1,0,3
1232,1175,4,NaT,0,0,0,1,0,0,12
1233,1232,4,NaT,1,0,2,1,1,1,2
1234,1233,5,NaT,0,1,1,2,1,0,3
1235,1233,5,NaT,0,1,1,2,1,0,3
1236,1233,5,NaT,0,1,1,2,1,0,3
1237,1233,5,NaT,0,1,1,2,1,0,3
1238,1233,5,NaT,0,1,1,2,1,0,3
1239,1175,4,NaT,0,0,0,1,0,0,12
1240,1239,4,NaT,1,0,2,1,1,1,2
1241,1240,5,NaT,1,1,2,2,1,0,3
1242,1240,5,NaT,0,1,1,2,1,0,3
1243,1175,4,NaT,0,0,1,1,1,0,12
1244,1243,5,NaT,0,0,1,1,1,0,3
1245,1243,5,NaT,0,0,1,1,1,0,3
1246,1243,5,NaT,0,0,1,1,1,0,3
1247,1243,5,NaT,0,0,1,1,1,0,3
1248,1175,4,NaT,0,0,1,1,1,0,12
1249,1248,5,NaT,0,0,0,1,0,0,3
1250,1176,4,NaT,0,0,0,1,0,0,12
1251,1250,4,NaT,0,0,1,1,1,1,2
1252,1251,5,NaT,1,1,2,1,1,0,3
1253,1251,5,NaT,0,1,1,1,1,0,3
1254,1251,5,NaT,0,1,1,1,1,0,3
1255,1251,5,NaT,1,1,2,1,1,0,3
1256,1251,5,NaT,0,1,1,1,1,0,3
1257,1251,5,NaT,0,1,1,1,1,0,3
1258,1251,5,NaT,0,1,1,1,1,0,3
1259,1176,4,NaT,0,0,1,1,1,0,12
1260,1176,4,NaT,0,0,0,1,0,0,12
1261,1260,4,NaT,1,0,2,1,1,1,2
1262,1177,5,NaT,0,0,1,1,1,0,3
1263,1173,5,NaT,0,1,1,2,1,0,3
1264,1173,5,NaT,0,1,1,2,1,0,3
1265,1173,5,NaT,0,1,1,2,1,0,3
1266,1173,5,NaT,0,1,1,2,1,0,3
1267,1173,5,NaT,0,1,1,2,1,0,3
1268,1159,5,NaT,1,0,2,1,1,0,3
1269,1161,5,NaT,0,0,1,1,1,0,3
1270,1161,4,NaT,0,0,1,1,1,0,2
1271,1161,4,NaT,1,0,2,1,1,0,2
1272,1156,4,NaT,0,1,0,0,0,0,12
1273,1272,4,NaT,0,1,1,0,1,1,2
1274,1156,4,NaT,0,1,1,0,1,0,12
1275,1156,4,NaT,0,1,1,0,1,0,12
1276,1152,5,NaT,0,1,1,1,1,0,3
1277,1152,5,NaT,0,1,1,1,1,0,3
1278,1176,4,NaT,0,0,0,1,0,1,10
1279,1159,4,NaT,0,0,0,1,0,1,10
1280,1160,4,NaT,0,0,0,0,0,1,9
1281,1280,4,NaT,0,0,0,0,0,1,12
1282,1281,4,NaT,1,0,2,0,1,0,2
1283,1281,4,NaT,1,0,2,0,1,1,2
1284,1283,5,NaT,0,1,1,2,1,0,3
1285,1283,5,NaT,0,1,1,2,1,0,3
1286,1283,5,NaT,1,1,2,2,1,0,3
1287,1283,5,NaT,0,1,1,2,1,0,3
1288,1283,5,NaT,0,1,1,2,1,0,3
1289,1283,5,NaT,0,1,1,2,1,0,3
1290,1283,5,NaT,0,1,1,2,1,0,3
1291,1283,5,NaT,0,1,0,2,0,0,3
1292,0,3,NaT,0,NA,0,NA,0,0,NA
1293,1292,3,NaT,0,NA,0,NA,0,1,NA
1294,1293,3,NaT,0,NA,0,NA,0,0,NA
1295,1294,3,NaT,0,NA,0,NA,0,0,NA
1296,1295,3,NaT,0,NA,2,NA,0,1,NA
1297,1294,3,NaT,0,NA,0,NA,0,1,NA
1298,1297,3,NaT,0,NA,0,NA,0,0,NA
1299,1297,3,NaT,0,NA,1,NA,0,0,NA
1300,1297,3,NaT,0,NA,1,NA,0,0,NA
1301,1297,3,NaT,0,NA,1,NA,0,0,NA
1302,1297,3,NaT,0,NA,1,NA,0,1,NA
1303,1293,3,NaT,0,NA,0,NA,0,0,NA
1304,1303,3,NaT,0,NA,0,NA,0,1,NA
1305,1304,3,NaT,0,NA,2,NA,0,0,NA
1306,1304,3,NaT,0,NA,0,NA,0,0,NA
1307,1304,3,NaT,0,NA,1,NA,0,1,NA
1308,1293,3,NaT,0,NA,0,NA,0,0,NA
1309,1308,3,NaT,0,NA,0,NA,0,1,NA
1310,1309,3,NaT,0,NA,1,NA,0,1,NA
1311,1293,3,NaT,0,NA,0,NA,0,0,NA
1312,1311,3,NaT,0,NA,0,NA,0,1,NA
1313,1312,3,NaT,0,NA,1,NA,0,1,NA
1314,1293,3,NaT,0,NA,0,NA,0,0,NA
1315,1314,3,NaT,0,NA,0,NA,0,1,NA
1316,1293,3,NaT,0,NA,0,NA,0,1,NA
1317,1316,3,NaT,0,NA,0,NA,0,1,NA
1318,1317,3,NaT,0,NA,1,NA,0,0,NA
1319,1317,3,NaT,0,NA,1,NA,0,0,NA
1320,1317,3,NaT,0,NA,1,NA,0,0,NA
1321,1317,3,NaT,0,NA,1,NA,0,0,NA
1322,1317,3,NaT,0,NA,1,NA,0,0,NA
1323,1317,3,NaT,0,NA,1,NA,0,1,NA
1324,1307,5,NaT,0,1,0,1,0,0,8
1325,1324,5,NaT,1,1,2,1,1,1,3
1326,1307,5,NaT,0,1,1,1,1,0,3
1327,1306,5,NaT,0,0,0,0,0,0,3
1328,1323,4,NaT,0,1,1,1,1,0,2
1329,1323,4,NaT,0,1,0,1,0,0,2
1330,1329,5,NaT,1,0,2,0,1,1,3
1331,1323,4,NaT,0,1,0,1,0,0,12
1332,1331,4,NaT,0,1,1,1,1,0,2
1333,1331,4,NaT,0,1,1,1,1,0,2
1334,1331,4,NaT,0,1,0,1,0,0,2
1335,1331,4,NaT,2,1,2,1,2,1,2
1336,1335,5,NaT,1,1,2,2,1,0,3
1337,1335,5,NaT,0,1,0,2,0,0,3
1338,1335,5,NaT,0,1,0,2,0,0,3
1339,1332,5,NaT,0,0,0,1,0,0,8
1340,1339,5,NaT,3,0,2,1,1,1,3
1341,1333,5,NaT,0,0,1,1,1,0,3
1342,1332,5,NaT,0,0,0,1,0,1,9
1343,1342,5,NaT,0,0,1,1,1,0,3
1344,1342,5,NaT,1,0,2,1,1,1,3
1345,1334,5,NaT,0,0,0,0,0,1,8
1346,1345,5,NaT,0,0,1,0,1,1,3
1347,1318,4,NaT,0,0,1,1,1,0,2
1348,1347,5,NaT,0,0,0,1,0,1,9
1349,1318,4,NaT,0,0,0,1,0,0,2
1350,1320,5,NaT,0,0,1,1,1,0,8
1351,1321,4,NaT,0,0,0,1,0,0,12
1352,1351,4,NaT,1,0,2,1,2,1,2
1353,1352,5,NaT,0,1,0,2,0,0,3
1354,1352,5,NaT,0,1,1,2,1,0,3
1355,1352,5,NaT,0,1,0,2,0,0,3
1356,1352,5,NaT,0,1,0,2,0,0,3
1357,1352,5,NaT,0,1,1,2,1,0,3
1358,1352,5,NaT,0,1,0,2,0,0,3
1359,1352,5,NaT,0,1,0,2,0,0,3
1360,1352,5,NaT,0,1,0,2,0,0,3
1361,1322,4,NaT,0,0,0,1,0,0,2
1362,1361,5,NaT,0,0,0,0,0,0,8
1363,1361,5,NaT,1,0,2,0,1,0,8
1364,1361,5,NaT,0,0,0,0,0,1,8
1365,1364,5,NaT,0,0,1,0,1,1,3
1366,1302,4,NaT,0,1,1,1,1,0,2
1367,1366,5,NaT,1,0,2,1,1,0,3
1368,1302,4,NaT,0,1,0,1,0,0,2
1369,1368,5,NaT,0,0,1,0,1,0,8
1370,1368,5,NaT,0,0,0,0,0,1,8
1371,1370,5,NaT,0,0,1,0,1,0,3
1372,1370,5,NaT,1,0,2,0,1,1,3
1373,1302,4,NaT,0,1,0,1,0,0,2
1374,1373,5,NaT,0,0,0,0,0,1,8
1375,1374,5,NaT,1,0,2,0,1,1,3
1376,1299,5,NaT,0,0,1,1,1,0,8
1377,1300,5,NaT,0,0,0,1,0,0,8
1378,1377,5,NaT,0,0,1,1,1,1,3
1379,1300,4,NaT,0,0,0,1,0,0,2
1380,1379,5,NaT,0,0,1,0,1,1,3
1381,1296,5,NaT,0,1,1,2,1,0,8
1382,1296,5,NaT,0,1,1,2,1,0,8
1383,1310,5,NaT,0,1,1,1,1,0,8
1384,1310,4,NaT,0,1,0,1,0,0,2
1385,1384,5,NaT,0,0,1,0,1,0,8
1386,1384,5,NaT,0,0,1,0,1,0,8
1387,1384,5,NaT,0,0,1,0,1,0,8
1388,1384,5,NaT,0,0,1,0,1,1,8
1389,1313,4,NaT,0,1,0,1,0,0,2
1390,1389,5,NaT,0,0,1,0,1,0,8
1391,1389,5,NaT,1,0,2,0,1,0,8
1392,1389,5,NaT,0,0,1,0,1,0,8
1393,1389,5,NaT,0,0,1,0,1,1,8
1394,1301,4,NaT,0,0,0,1,0,1,10
1395,1394,4,NaT,0,0,0,1,0,0,12
1396,1394,4,NaT,0,0,0,1,0,0,12
1397,1396,4,NaT,0,0,0,1,0,1,2
1398,1395,5,NaT,0,0,1,0,1,1,8
1399,1397,5,NaT,0,1,0,0,0,1,8
1400,1399,5,NaT,0,1,1,0,1,1,3
1401,0,3,NaT,0,NA,0,NA,0,0,NA
1402,1401,3,NaT,0,NA,0,NA,0,1,NA
1403,1402,3,NaT,0,NA,0,NA,0,0,NA
1404,1403,3,NaT,0,NA,2,NA,0,1,NA
1405,1402,3,NaT,0,NA,0,NA,0,0,NA
1406,1405,3,NaT,0,NA,1,NA,0,1,NA
1407,1402,3,NaT,0,NA,0,NA,0,1,NA
1408,1407,3,NaT,0,NA,0,NA,0,0,NA
1409,1408,3,NaT,0,NA,2,NA,0,1,NA
1410,1407,3,NaT,0,NA,0,NA,0,0,NA
1411,1410,3,NaT,0,NA,2,NA,0,1,NA
1412,1407,3,NaT,0,NA,0,NA,0,1,NA
1413,1412,3,NaT,0,NA,1,NA,0,0,NA
1414,1412,3,NaT,0,NA,1,NA,0,0,NA
1415,1412,3,NaT,0,NA,2,NA,0,1,NA
1416,1415,5,NaT,0,1,1,2,1,0,8
1417,1415,5,NaT,0,1,0,2,0,0,8
1418,1417,5,NaT,1,1,2,2,1,1,3
1419,1415,5,NaT,0,1,0,2,0,0,8
1420,1415,5,NaT,1,1,2,2,1,0,8
1421,1415,4,NaT,0,1,0,2,0,0,12
1422,1421,5,NaT,0,0,0,0,0,0,8
1423,1422,5,NaT,0,0,0,0,0,1,3
1424,1421,5,NaT,0,0,0,0,0,0,8
1425,1421,5,NaT,0,0,0,0,0,1,8
1426,1425,5,NaT,0,0,0,0,0,1,12
1427,1426,5,NaT,0,0,1,0,1,0,3
1428,1426,5,NaT,0,0,1,0,1,0,3
1429,1426,5,NaT,1,0,2,0,1,0,3
1430,1426,5,NaT,0,0,1,0,1,1,3
1431,1413,5,NaT,0,0,1,1,1,0,8
1432,1413,5,NaT,0,0,1,1,1,0,8
1433,1413,5,NaT,0,0,1,1,1,0,8
1434,1414,5,NaT,0,0,1,1,1,0,8
1435,1409,5,NaT,0,1,0,2,0,0,8
1436,1409,5,NaT,0,1,1,2,1,0,8
1437,1411,5,NaT,0,1,1,2,1,0,8
1438,1411,5,NaT,0,1,0,2,0,0,8
1439,1438,5,NaT,0,1,0,2,0,1,3
1440,1411,5,NaT,0,1,0,2,0,0,8
1441,1411,5,NaT,0,1,0,2,0,0,8
1442,1411,5,NaT,0,1,0,2,0,0,8
1443,1404,5,NaT,1,1,2,2,1,0,8
1444,1404,5,NaT,0,1,1,2,1,0,8
1445,1406,5,NaT,0,1,1,1,1,0,8
1446,1406,5,NaT,0,1,1,1,1,0,8
