"Numero de la station";"Nom de la station";Jour;Heure;tm;glot;um
97416465;"Ligne Paradis";"03-11-2002 6:00";7;25.1;148;56.0
97416465;"Ligne Paradis";"03-11-2002 7:00";8;26.5;236;52.0
97416465;"Ligne Paradis";"03-11-2002 8:00";9;27.0;312;53.0
97416465;"Ligne Paradis";"03-11-2002 9:00";10;27.8;360;54.0
97416465;"Ligne Paradis";"03-11-2002 10:00";11;27.1;382;56.0
97416465;"Ligne Paradis";"03-11-2002 11:00";12;25.6;248;57.0
97416465;"Ligne Paradis";"03-11-2002 12:00";13;25.9;248;59.0
97416465;"Ligne Paradis";"03-11-2002 13:00";14;26.1;218;61.0
97416465;"Ligne Paradis";"03-11-2002 14:00";15;25.0;124;66.0
97416465;"Ligne Paradis";"03-11-2002 15:00";16;25.7;82;63.0
97416465;"Ligne Paradis";"03-11-2002 16:00";17;24.3;54;65.0
97416465;"Ligne Paradis";"03-11-2002 17:00";18;20.9;2;76.0
97416465;"Ligne Paradis";"03-11-2002 18:00";19;19.9;0;84.0
97416465;"Ligne Paradis";"03-11-2002 19:00";20;20.3;0;86.0
97416465;"Ligne Paradis";"03-11-2002 20:00";21;20.1;0;80.0
97416465;"Ligne Paradis";"03-11-2002 21:00";22;19.6;0;82.0
97416465;"Ligne Paradis";"03-11-2002 22:00";23;18.7;0;83.0
97416465;"Ligne Paradis";"03-11-2002 23:00";24;18.9;0;83.0
97416465;"Ligne Paradis";"04-11-2002 0:00";1;20.1;0;75.0
97416465;"Ligne Paradis";"04-11-2002 1:00";2;19.8;0;77.0
97416465;"Ligne Paradis";"04-11-2002 2:00";3;19.4;0;76.0
97416465;"Ligne Paradis";"04-11-2002 3:00";4;18.9;0;82.0
97416465;"Ligne Paradis";"04-11-2002 4:00";5;18.9;2;82.0
97416465;"Ligne Paradis";"04-11-2002 5:00";6;25.9;66;65.0
97416465;"Ligne Paradis";"04-11-2002 6:00";7;26.1;154;60.0
97416465;"Ligne Paradis";"04-11-2002 7:00";8;25.2;186;67.0
97416465;"Ligne Paradis";"04-11-2002 8:00";9;27.0;124;62.0
97416465;"Ligne Paradis";"04-11-2002 9:00";10;28.3;238;55.0
97416465;"Ligne Paradis";"04-11-2002 10:00";11;26.6;160;67.0
97416465;"Ligne Paradis";"04-11-2002 11:00";12;27.4;336;63.0
97416465;"Ligne Paradis";"04-11-2002 12:00";13;29.0;288;59.0
97416465;"Ligne Paradis";"04-11-2002 13:00";14;27.8;276;60.0
97416465;"Ligne Paradis";"04-11-2002 14:00";15;26.3;162;66.0
97416465;"Ligne Paradis";"04-11-2002 15:00";16;25.5;42;70.0
97416465;"Ligne Paradis";"04-11-2002 16:00";17;24.5;18;77.0
97416465;"Ligne Paradis";"04-11-2002 17:00";18;22.9;2;88.0
97416465;"Ligne Paradis";"04-11-2002 18:00";19;22.9;0;95.0
97416465;"Ligne Paradis";"04-11-2002 19:00";20;22.8;0;97.0
97416465;"Ligne Paradis";"04-11-2002 20:00";21;22.3;0;98.0
97416465;"Ligne Paradis";"04-11-2002 21:00";22;21.7;0;97.0
97416465;"Ligne Paradis";"04-11-2002 22:00";23;22.0;0;99.0
97416465;"Ligne Paradis";"04-11-2002 23:00";24;21.9;0;100.0
97416465;"Ligne Paradis";"05-11-2002 0:00";1;22.1;0;102.0
97416465;"Ligne Paradis";"05-11-2002 1:00";2;22.5;0;100.0
97416465;"Ligne Paradis";"05-11-2002 2:00";3;22.9;0;98.0
97416465;"Ligne Paradis";"05-11-2002 3:00";4;23.3;0;96.0
97416465;"Ligne Paradis";"05-11-2002 4:00";5;22.5;0;98.0
97416465;"Ligne Paradis";"05-11-2002 5:00";6;22.8;0;100.0
97416465;"Ligne Paradis";"05-11-2002 6:00";7;22.9;8;100.0
97416465;"Ligne Paradis";"05-11-2002 7:00";8;23.6;22;96.0
97416465;"Ligne Paradis";"05-11-2002 8:00";9;24.3;42;88.0
97416465;"Ligne Paradis";"05-11-2002 9:00";10;25.0;60;82.0
97416465;"Ligne Paradis";"05-11-2002 10:00";11;25.5;106;83.0
97416465;"Ligne Paradis";"05-11-2002 11:00";12;28.4;212;71.0
97416465;"Ligne Paradis";"05-11-2002 12:00";13;27.5;350;72.0
97416465;"Ligne Paradis";"05-11-2002 13:00";14;26.4;250;75.0
97416465;"Ligne Paradis";"05-11-2002 14:00";15;26.7;166;74.0
97416465;"Ligne Paradis";"05-11-2002 15:00";16;25.8;94;76.0
97416465;"Ligne Paradis";"05-11-2002 16:00";17;25.0;34;76.0
97416465;"Ligne Paradis";"05-11-2002 17:00";18;22.8;2;83.0
97416465;"Ligne Paradis";"05-11-2002 18:00";19;23.0;0;91.0
97416465;"Ligne Paradis";"05-11-2002 19:00";20;23.5;0;92.0
97416465;"Ligne Paradis";"05-11-2002 20:00";21;23.7;0;90.0
97416465;"Ligne Paradis";"05-11-2002 21:00";22;23.3;0;90.0
97416465;"Ligne Paradis";"05-11-2002 22:00";23;22.1;0;92.0
97416465;"Ligne Paradis";"05-11-2002 23:00";24;21.7;0;94.0
97416465;"Ligne Paradis";"06-11-2002 0:00";1;21.8;0;94.0
97416465;"Ligne Paradis";"06-11-2002 1:00";2;21.7;0;88.0
97416465;"Ligne Paradis";"06-11-2002 2:00";3;21.4;0;84.0
97416465;"Ligne Paradis";"06-11-2002 3:00";4;20.7;0;85.0
97416465;"Ligne Paradis";"06-11-2002 4:00";5;21.5;4;83.0
97416465;"Ligne Paradis";"06-11-2002 5:00";6;24.7;66;80.0
97416465;"Ligne Paradis";"06-11-2002 6:00";7;25.5;144;79.0
97416465;"Ligne Paradis";"06-11-2002 7:00";8;25.3;170;82.0
97416465;"Ligne Paradis";"06-11-2002 8:00";9;26.0;162;80.0
97416465;"Ligne Paradis";"06-11-2002 9:00";10;25.7;224;75.0
97416465;"Ligne Paradis";"06-11-2002 10:00";11;26.1;294;72.0
97416465;"Ligne Paradis";"06-11-2002 11:00";12;24.5;104;83.0
97416465;"Ligne Paradis";"06-11-2002 12:00";13;24.3;64;84.0
97416465;"Ligne Paradis";"06-11-2002 13:00";14;25.0;64;83.0
97416465;"Ligne Paradis";"06-11-2002 14:00";15;24.0;38;83.0
97416465;"Ligne Paradis";"06-11-2002 15:00";16;23.6;10;86.0
97416465;"Ligne Paradis";"06-11-2002 16:00";17;22.9;6;86.0
97416465;"Ligne Paradis";"06-11-2002 17:00";18;22.2;2;92.0
97416465;"Ligne Paradis";"06-11-2002 18:00";19;21.5;0;96.0
97416465;"Ligne Paradis";"06-11-2002 19:00";20;21.7;0;98.0
97416465;"Ligne Paradis";"06-11-2002 20:00";21;21.1;0;98.0
97416465;"Ligne Paradis";"06-11-2002 21:00";22;21.4;0;98.0
97416465;"Ligne Paradis";"06-11-2002 22:00";23;20.3;0;96.0
97416465;"Ligne Paradis";"06-11-2002 23:00";24;20.2;0;96.0
97416465;"Ligne Paradis";"07-11-2002 0:00";1;19.5;0;92.0
97416465;"Ligne Paradis";"07-11-2002 1:00";2;19.3;0;91.0
97416465;"Ligne Paradis";"07-11-2002 2:00";3;19.1;0;88.0
97416465;"Ligne Paradis";"07-11-2002 3:00";4;19.0;0;88.0
97416465;"Ligne Paradis";"07-11-2002 4:00";5;19.2;2;86.0
97416465;"Ligne Paradis";"07-11-2002 5:00";6;23.3;60;76.0
97416465;"Ligne Paradis";"07-11-2002 6:00";7;25.4;148;68.0
97416465;"Ligne Paradis";"07-11-2002 7:00";8;26.7;238;71.0
97416465;"Ligne Paradis";"07-11-2002 8:00";9;26.3;158;61.0
97416465;"Ligne Paradis";"07-11-2002 9:00";10;27.8;282;63.0
97416465;"Ligne Paradis";"07-11-2002 10:00";11;26.6;230;62.0
97416465;"Ligne Paradis";"07-11-2002 11:00";12;27.4;354;64.0
97416465;"Ligne Paradis";"07-11-2002 12:00";13;27.3;256;66.0
97416465;"Ligne Paradis";"07-11-2002 13:00";14;27.1;216;66.0
97416465;"Ligne Paradis";"07-11-2002 14:00";15;27.8;250;58.0
97416465;"Ligne Paradis";"07-11-2002 15:00";16;26.2;148;68.0
97416465;"Ligne Paradis";"07-11-2002 16:00";17;25.5;58;68.0
97416465;"Ligne Paradis";"07-11-2002 17:00";18;22.9;4;76.0
97416465;"Ligne Paradis";"07-11-2002 18:00";19;21.2;0;80.0
97416465;"Ligne Paradis";"07-11-2002 19:00";20;21.2;0;84.0
97416465;"Ligne Paradis";"07-11-2002 20:00";21;19.9;0;90.0
97416465;"Ligne Paradis";"07-11-2002 21:00";22;19.6;0;90.0
97416465;"Ligne Paradis";"07-11-2002 22:00";23;19.3;0;88.0
97416465;"Ligne Paradis";"07-11-2002 23:00";24;19.2;0;92.0
97416465;"Ligne Paradis";"08-11-2002 0:00";1;19.6;0;91.0
97416465;"Ligne Paradis";"08-11-2002 1:00";2;18.8;0;90.0
97416465;"Ligne Paradis";"08-11-2002 2:00";3;18.3;0;90.0
97416465;"Ligne Paradis";"08-11-2002 3:00";4;18.0;0;86.0
97416465;"Ligne Paradis";"08-11-2002 4:00";5;19.2;4;84.0
97416465;"Ligne Paradis";"08-11-2002 5:00";6;23.4;54;80.0
97416465;"Ligne Paradis";"08-11-2002 6:00";7;23.8;90;76.0
97416465;"Ligne Paradis";"08-11-2002 7:00";8;23.9;84;76.0
97416465;"Ligne Paradis";"08-11-2002 8:00";9;25.0;160;70.0
97416465;"Ligne Paradis";"08-11-2002 9:00";10;24.6;162;71.0
97416465;"Ligne Paradis";"08-11-2002 10:00";11;24.7;124;69.0
97416465;"Ligne Paradis";"08-11-2002 11:00";12;25.6;172;62.0
97416465;"Ligne Paradis";"08-11-2002 12:00";13;26.4;238;60.0
97416465;"Ligne Paradis";"08-11-2002 13:00";14;25.8;158;64.0
97416465;"Ligne Paradis";"08-11-2002 14:00";15;27.8;226;58.0
97416465;"Ligne Paradis";"08-11-2002 15:00";16;27.2;158;62.0
97416465;"Ligne Paradis";"08-11-2002 16:00";17;24.5;58;69.0
97416465;"Ligne Paradis";"08-11-2002 17:00";18;21.9;4;77.0
97416465;"Ligne Paradis";"08-11-2002 18:00";19;20.2;0;84.0
97416465;"Ligne Paradis";"08-11-2002 19:00";20;21.4;0;88.0
97416465;"Ligne Paradis";"08-11-2002 20:00";21;20.8;0;83.0
97416465;"Ligne Paradis";"08-11-2002 21:00";22;20.1;0;88.0
97416465;"Ligne Paradis";"08-11-2002 22:00";23;19.3;0;88.0
97416465;"Ligne Paradis";"08-11-2002 23:00";24;19.4;0;90.0
97416465;"Ligne Paradis";"09-11-2002 0:00";1;19.8;0;88.0
97416465;"Ligne Paradis";"09-11-2002 1:00";2;19.3;0;86.0
97416465;"Ligne Paradis";"09-11-2002 2:00";3;20.2;0;85.0
97416465;"Ligne Paradis";"09-11-2002 3:00";4;19.3;0;77.0
97416465;"Ligne Paradis";"09-11-2002 4:00";5;19.1;4;79.0
97416465;"Ligne Paradis";"09-11-2002 5:00";6;22.8;62;70.0
97416465;"Ligne Paradis";"09-11-2002 6:00";7;26.0;152;60.0
97416465;"Ligne Paradis";"09-11-2002 7:00";8;26.0;240;62.0
97416465;"Ligne Paradis";"09-11-2002 8:00";9;26.0;318;59.0
97416465;"Ligne Paradis";"09-11-2002 9:00";10;27.1;362;58.0
97416465;"Ligne Paradis";"09-11-2002 10:00";11;27.1;386;54.0
97416465;"Ligne Paradis";"09-11-2002 11:00";12;26.5;380;54.0
97416465;"Ligne Paradis";"09-11-2002 12:00";13;28.4;348;53.0
97416465;"Ligne Paradis";"09-11-2002 13:00";14;26.5;244;57.0
97416465;"Ligne Paradis";"09-11-2002 14:00";15;25.8;124;61.0
97416465;"Ligne Paradis";"09-11-2002 15:00";16;25.2;62;66.0
97416465;"Ligne Paradis";"09-11-2002 16:00";17;25.3;58;68.0
97416465;"Ligne Paradis";"09-11-2002 17:00";18;23.9;8;76.0
97416465;"Ligne Paradis";"09-11-2002 18:00";19;22.1;0;84.0
97416465;"Ligne Paradis";"09-11-2002 19:00";20;21.1;0;90.0
97416465;"Ligne Paradis";"09-11-2002 20:00";21;20.7;0;90.0
97416465;"Ligne Paradis";"09-11-2002 21:00";22;20.5;0;80.0
97416465;"Ligne Paradis";"09-11-2002 22:00";23;20.6;0;83.0
97416465;"Ligne Paradis";"09-11-2002 23:00";24;20.8;0;79.0
97416465;"Ligne Paradis";"10-11-2002 0:00";1;20.6;0;80.0
97416465;"Ligne Paradis";"10-11-2002 1:00";2;20.3;0;80.0
97416465;"Ligne Paradis";"10-11-2002 2:00";3;20.0;0;81.0
97416465;"Ligne Paradis";"10-11-2002 3:00";4;20.1;0;80.0
97416465;"Ligne Paradis";"10-11-2002 4:00";5;21.0;2;79.0
97416465;"Ligne Paradis";"10-11-2002 5:00";6;25.6;62;66.0
97416465;"Ligne Paradis";"10-11-2002 6:00";7;26.7;150;60.0
97416465;"Ligne Paradis";"10-11-2002 7:00";8;26.8;238;64.0
97416465;"Ligne Paradis";"10-11-2002 8:00";9;27.8;312;70.0
97416465;"Ligne Paradis";"10-11-2002 9:00";10;28.2;350;72.0
97416465;"Ligne Paradis";"10-11-2002 10:00";11;27.5;388;69.0
97416465;"Ligne Paradis";"10-11-2002 11:00";12;26.7;346;71.0
97416465;"Ligne Paradis";"10-11-2002 12:00";13;26.8;240;68.0
97416465;"Ligne Paradis";"10-11-2002 13:00";14;26.8;184;68.0
97416465;"Ligne Paradis";"10-11-2002 14:00";15;26.1;128;72.0
97416465;"Ligne Paradis";"10-11-2002 15:00";16;26.2;96;73.0
97416465;"Ligne Paradis";"10-11-2002 16:00";17;25.0;72;78.0
97416465;"Ligne Paradis";"10-11-2002 17:00";18;24.0;6;86.0
97416465;"Ligne Paradis";"10-11-2002 18:00";19;22.1;0;90.0
97416465;"Ligne Paradis";"10-11-2002 19:00";20;22.1;0;96.0
97416465;"Ligne Paradis";"10-11-2002 20:00";21;22.9;0;96.0
97416465;"Ligne Paradis";"10-11-2002 21:00";22;21.8;0;92.0
97416465;"Ligne Paradis";"10-11-2002 22:00";23;21.1;0;84.0
97416465;"Ligne Paradis";"10-11-2002 23:00";24;20.7;0;83.0
97416465;"Ligne Paradis";"11-11-2002 0:00";1;20.8;0;80.0
97416465;"Ligne Paradis";"11-11-2002 1:00";2;20.7;0;80.0
97416465;"Ligne Paradis";"11-11-2002 2:00";3;20.8;0;78.0
97416465;"Ligne Paradis";"11-11-2002 3:00";4;20.4;0;80.0
97416465;"Ligne Paradis";"11-11-2002 4:00";5;20.3;4;84.0
97416465;"Ligne Paradis";"11-11-2002 5:00";6;25.6;60;72.0
97416465;"Ligne Paradis";"11-11-2002 6:00";7;26.3;152;70.0
97416465;"Ligne Paradis";"11-11-2002 7:00";8;26.6;252;70.0
97416465;"Ligne Paradis";"11-11-2002 8:00";9;26.2;248;72.0
97416465;"Ligne Paradis";"11-11-2002 9:00";10;29.0;220;70.0
97416465;"Ligne Paradis";"11-11-2002 10:00";11;26.0;282;73.0
97416465;"Ligne Paradis";"11-11-2002 11:00";12;25.6;132;74.0
97416465;"Ligne Paradis";"11-11-2002 12:00";13;25.1;154;74.0
97416465;"Ligne Paradis";"11-11-2002 13:00";14;24.5;32;83.0
97416465;"Ligne Paradis";"11-11-2002 14:00";15;24.8;38;82.0
97416465;"Ligne Paradis";"11-11-2002 15:00";16;24.6;20;82.0
97416465;"Ligne Paradis";"11-11-2002 16:00";17;24.4;30;80.0
97416465;"Ligne Paradis";"11-11-2002 17:00";18;23.0;4;85.0
97416465;"Ligne Paradis";"11-11-2002 18:00";19;23.1;0;89.0
97416465;"Ligne Paradis";"11-11-2002 19:00";20;21.7;0;92.0
97416465;"Ligne Paradis";"11-11-2002 20:00";21;21.1;0;96.0
97416465;"Ligne Paradis";"11-11-2002 21:00";22;21.6;0;94.0
97416465;"Ligne Paradis";"11-11-2002 22:00";23;20.5;0;90.0
97416465;"Ligne Paradis";"11-11-2002 23:00";24;20.8;0;88.0
97416465;"Ligne Paradis";"12-11-2002 0:00";1;20.7;0;80.0
97416465;"Ligne Paradis";"12-11-2002 1:00";2;19.8;0;80.0
97416465;"Ligne Paradis";"12-11-2002 2:00";3;19.5;0;76.0
97416465;"Ligne Paradis";"12-11-2002 3:00";4;19.8;0;74.0
97416465;"Ligne Paradis";"12-11-2002 4:00";5;19.9;4;76.0
97416465;"Ligne Paradis";"12-11-2002 5:00";6;24.7;62;68.0
97416465;"Ligne Paradis";"12-11-2002 6:00";7;26.8;152;56.0
97416465;"Ligne Paradis";"12-11-2002 7:00";8;27.0;220;63.0
97416465;"Ligne Paradis";"12-11-2002 8:00";9;27.0;318;62.0
97416465;"Ligne Paradis";"12-11-2002 9:00";10;27.6;362;60.0
97416465;"Ligne Paradis";"12-11-2002 10:00";11;27.9;372;54.0
97416465;"Ligne Paradis";"12-11-2002 11:00";12;28.3;250;54.0
97416465;"Ligne Paradis";"12-11-2002 12:00";13;27.5;248;54.0
97416465;"Ligne Paradis";"12-11-2002 13:00";14;27.4;226;52.0
97416465;"Ligne Paradis";"12-11-2002 14:00";15;25.6;136;68.0
97416465;"Ligne Paradis";"12-11-2002 15:00";16;24.5;64;74.0
97416465;"Ligne Paradis";"12-11-2002 16:00";17;24.6;26;70.0
97416465;"Ligne Paradis";"12-11-2002 17:00";18;22.4;4;68.0
97416465;"Ligne Paradis";"12-11-2002 18:00";19;21.4;0;74.0
97416465;"Ligne Paradis";"12-11-2002 19:00";20;19.8;0;80.0
97416465;"Ligne Paradis";"12-11-2002 20:00";21;19.5;0;85.0
97416465;"Ligne Paradis";"12-11-2002 21:00";22;19.6;0;76.0
97416465;"Ligne Paradis";"12-11-2002 22:00";23;19.6;0;76.0
97416465;"Ligne Paradis";"12-11-2002 23:00";24;18.7;0;74.0
97416465;"Ligne Paradis";"13-11-2002 0:00";1;18.7;0;68.0
97416465;"Ligne Paradis";"13-11-2002 1:00";2;18.6;0;76.0
97416465;"Ligne Paradis";"13-11-2002 2:00";3;18.4;0;66.0
97416465;"Ligne Paradis";"13-11-2002 3:00";4;18.0;0;66.0
97416465;"Ligne Paradis";"13-11-2002 4:00";5;18.9;4;70.0
97416465;"Ligne Paradis";"13-11-2002 5:00";6;21.7;48;67.0
97416465;"Ligne Paradis";"13-11-2002 6:00";7;24.3;144;66.0
97416465;"Ligne Paradis";"13-11-2002 7:00";8;26.3;232;64.0
97416465;"Ligne Paradis";"13-11-2002 8:00";9;26.8;286;63.0
97416465;"Ligne Paradis";"13-11-2002 9:00";10;27.7;366;58.0
97416465;"Ligne Paradis";"13-11-2002 10:00";11;25.8;192;62.0
97416465;"Ligne Paradis";"13-11-2002 11:00";12;25.8;136;64.0
97416465;"Ligne Paradis";"13-11-2002 12:00";13;25.1;100;68.0
97416465;"Ligne Paradis";"13-11-2002 13:00";14;24.9;46;69.0
97416465;"Ligne Paradis";"13-11-2002 14:00";15;25.6;96;68.0
97416465;"Ligne Paradis";"13-11-2002 15:00";16;24.6;46;76.0
97416465;"Ligne Paradis";"13-11-2002 16:00";17;24.6;20;79.0
97416465;"Ligne Paradis";"13-11-2002 17:00";18;22.9;2;82.0
97416465;"Ligne Paradis";"13-11-2002 18:00";19;21.6;0;86.0
97416465;"Ligne Paradis";"13-11-2002 19:00";20;21.2;0;88.0
97416465;"Ligne Paradis";"13-11-2002 20:00";21;19.9;0;89.0
97416465;"Ligne Paradis";"13-11-2002 21:00";22;19.8;0;89.0
97416465;"Ligne Paradis";"13-11-2002 22:00";23;19.2;0;88.0
97416465;"Ligne Paradis";"13-11-2002 23:00";24;19.6;0;84.0
97416465;"Ligne Paradis";"14-11-2002 0:00";1;20.0;0;80.0
97416465;"Ligne Paradis";"14-11-2002 1:00";2;19.7;0;80.0
97416465;"Ligne Paradis";"14-11-2002 2:00";3;20.3;0;74.0
97416465;"Ligne Paradis";"14-11-2002 3:00";4;20.7;0;68.0
97416465;"Ligne Paradis";"14-11-2002 4:00";5;20.6;4;66.0
97416465;"Ligne Paradis";"14-11-2002 5:00";6;24.4;64;59.0
97416465;"Ligne Paradis";"14-11-2002 6:00";7;26.3;154;56.0
97416465;"Ligne Paradis";"14-11-2002 7:00";8;26.2;242;59.0
97416465;"Ligne Paradis";"14-11-2002 8:00";9;27.5;290;67.0
97416465;"Ligne Paradis";"14-11-2002 9:00";10;28.2;358;62.0
97416465;"Ligne Paradis";"14-11-2002 10:00";11;25.9;224;69.0
97416465;"Ligne Paradis";"14-11-2002 11:00";12;26.1;128;70.0
97416465;"Ligne Paradis";"14-11-2002 12:00";13;25.2;134;72.0
97416465;"Ligne Paradis";"14-11-2002 13:00";14;25.5;130;70.0
97416465;"Ligne Paradis";"14-11-2002 14:00";15;25.0;110;72.0
97416465;"Ligne Paradis";"14-11-2002 15:00";16;26.4;100;66.0
97416465;"Ligne Paradis";"14-11-2002 16:00";17;24.9;62;72.0
97416465;"Ligne Paradis";"14-11-2002 17:00";18;22.2;6;82.0
97416465;"Ligne Paradis";"14-11-2002 18:00";19;21.3;0;89.0
97416465;"Ligne Paradis";"14-11-2002 19:00";20;20.5;0;92.0
97416465;"Ligne Paradis";"14-11-2002 20:00";21;21.2;0;90.0
97416465;"Ligne Paradis";"14-11-2002 21:00";22;20.4;0;86.0
97416465;"Ligne Paradis";"14-11-2002 22:00";23;20.8;0;86.0
97416465;"Ligne Paradis";"14-11-2002 23:00";24;20.0;0;86.0
97416465;"Ligne Paradis";"15-11-2002 0:00";1;20.2;0;83.0
97416465;"Ligne Paradis";"15-11-2002 1:00";2;20.7;0;82.0
97416465;"Ligne Paradis";"15-11-2002 2:00";3;20.6;0;80.0
97416465;"Ligne Paradis";"15-11-2002 3:00";4;20.6;0;80.0
97416465;"Ligne Paradis";"15-11-2002 4:00";5;21.0;4;76.0
97416465;"Ligne Paradis";"15-11-2002 5:00";6;25.2;62;69.0
97416465;"Ligne Paradis";"15-11-2002 6:00";7;27.4;148;62.0
97416465;"Ligne Paradis";"15-11-2002 7:00";8;27.3;236;64.0
97416465;"Ligne Paradis";"15-11-2002 8:00";9;26.3;312;64.0
97416465;"Ligne Paradis";"15-11-2002 9:00";10;26.0;290;69.0
97416465;"Ligne Paradis";"15-11-2002 10:00";11;27.3;218;68.0
97416465;"Ligne Paradis";"15-11-2002 11:00";12;27.6;322;60.0
97416465;"Ligne Paradis";"15-11-2002 12:00";13;26.8;160;71.0
97416465;"Ligne Paradis";"15-11-2002 13:00";14;26.3;94;72.0
97416465;"Ligne Paradis";"15-11-2002 14:00";15;25.9;100;67.0
97416465;"Ligne Paradis";"15-11-2002 15:00";16;26.0;72;71.0
97416465;"Ligne Paradis";"15-11-2002 16:00";17;23.9;24;75.0
97416465;"Ligne Paradis";"15-11-2002 17:00";18;22.6;2;82.0
97416465;"Ligne Paradis";"15-11-2002 18:00";19;22.0;0;83.0
97416465;"Ligne Paradis";"15-11-2002 19:00";20;22.0;0;78.0
97416465;"Ligne Paradis";"15-11-2002 20:00";21;21.5;0;75.0
97416465;"Ligne Paradis";"15-11-2002 21:00";22;22.0;0;70.0
97416465;"Ligne Paradis";"15-11-2002 22:00";23;21.4;0;74.0
97416465;"Ligne Paradis";"15-11-2002 23:00";24;21.5;0;76.0
97416465;"Ligne Paradis";"16-11-2002 0:00";1;20.9;0;74.0
97416465;"Ligne Paradis";"16-11-2002 1:00";2;20.6;0;78.0
97416465;"Ligne Paradis";"16-11-2002 2:00";3;20.6;0;78.0
97416465;"Ligne Paradis";"16-11-2002 3:00";4;20.5;0;80.0
97416465;"Ligne Paradis";"16-11-2002 4:00";5;20.6;6;78.0
97416465;"Ligne Paradis";"16-11-2002 5:00";6;24.8;60;68.0
97416465;"Ligne Paradis";"16-11-2002 6:00";7;27.6;154;60.0
97416465;"Ligne Paradis";"16-11-2002 7:00";8;28.6;240;56.0
97416465;"Ligne Paradis";"16-11-2002 8:00";9;27.6;316;62.0
97416465;"Ligne Paradis";"16-11-2002 9:00";10;28.9;370;60.0
97416465;"Ligne Paradis";"16-11-2002 10:00";11;28.0;386;59.0
97416465;"Ligne Paradis";"16-11-2002 11:00";12;27.2;324;58.0
97416465;"Ligne Paradis";"16-11-2002 12:00";13;29.3;350;52.0
97416465;"Ligne Paradis";"16-11-2002 13:00";14;27.7;276;60.0
97416465;"Ligne Paradis";"16-11-2002 14:00";15;28.6;194;55.0
97416465;"Ligne Paradis";"16-11-2002 15:00";16;27.2;150;66.0
97416465;"Ligne Paradis";"16-11-2002 16:00";17;25.7;64;68.0
97416465;"Ligne Paradis";"16-11-2002 17:00";18;23.7;6;78.0
97416465;"Ligne Paradis";"16-11-2002 18:00";19;22.5;0;86.0
97416465;"Ligne Paradis";"16-11-2002 19:00";20;21.8;0;87.0
97416465;"Ligne Paradis";"16-11-2002 20:00";21;21.0;0;84.0
97416465;"Ligne Paradis";"16-11-2002 21:00";22;21.0;0;82.0
97416465;"Ligne Paradis";"16-11-2002 22:00";23;20.9;0;85.0
97416465;"Ligne Paradis";"16-11-2002 23:00";24;20.5;0;86.0
97416465;"Ligne Paradis";"17-11-2002 0:00";1;20.2;0;78.0
97416465;"Ligne Paradis";"17-11-2002 1:00";2;20.1;0;78.0
97416465;"Ligne Paradis";"17-11-2002 2:00";3;19.9;0;80.0
97416465;"Ligne Paradis";"17-11-2002 3:00";4;19.7;0;78.0
97416465;"Ligne Paradis";"17-11-2002 4:00";5;20.4;4;76.0
97416465;"Ligne Paradis";"17-11-2002 5:00";6;24.4;60;68.0
97416465;"Ligne Paradis";"17-11-2002 6:00";7;26.1;150;66.0
97416465;"Ligne Paradis";"17-11-2002 7:00";8;26.1;242;68.0
97416465;"Ligne Paradis";"17-11-2002 8:00";9;27.2;320;68.0
97416465;"Ligne Paradis";"17-11-2002 9:00";10;27.8;342;64.0
97416465;"Ligne Paradis";"17-11-2002 10:00";11;27.9;328;70.0
97416465;"Ligne Paradis";"17-11-2002 11:00";12;27.1;290;68.0
97416465;"Ligne Paradis";"17-11-2002 12:00";13;27.3;274;68.0
97416465;"Ligne Paradis";"17-11-2002 13:00";14;26.0;240;72.0
97416465;"Ligne Paradis";"17-11-2002 14:00";15;26.2;194;72.0
97416465;"Ligne Paradis";"17-11-2002 15:00";16;25.3;66;78.0
97416465;"Ligne Paradis";"17-11-2002 16:00";17;24.6;36;78.0
97416465;"Ligne Paradis";"17-11-2002 17:00";18;23.5;6;82.0
97416465;"Ligne Paradis";"17-11-2002 18:00";19;21.3;0;86.0
97416465;"Ligne Paradis";"17-11-2002 19:00";20;21.3;0;86.0
97416465;"Ligne Paradis";"17-11-2002 20:00";21;21.0;0;82.0
97416465;"Ligne Paradis";"17-11-2002 21:00";22;20.9;0;76.0
97416465;"Ligne Paradis";"17-11-2002 22:00";23;20.1;0;72.0
97416465;"Ligne Paradis";"17-11-2002 23:00";24;20.2;0;70.0
97416465;"Ligne Paradis";"18-11-2002 0:00";1;19.6;0;70.0
97416465;"Ligne Paradis";"18-11-2002 1:00";2;19.4;0;70.0
97416465;"Ligne Paradis";"18-11-2002 2:00";3;19.2;0;71.0
97416465;"Ligne Paradis";"18-11-2002 3:00";4;18.9;0;70.0
97416465;"Ligne Paradis";"18-11-2002 4:00";5;19.3;4;68.0
97416465;"Ligne Paradis";"18-11-2002 5:00";6;24.1;62;60.0
97416465;"Ligne Paradis";"18-11-2002 6:00";7;26.6;150;62.0
97416465;"Ligne Paradis";"18-11-2002 7:00";8;26.6;216;67.0
97416465;"Ligne Paradis";"18-11-2002 8:00";9;27.5;300;64.0
97416465;"Ligne Paradis";"18-11-2002 9:00";10;26.8;360;64.0
97416465;"Ligne Paradis";"18-11-2002 10:00";11;26.9;366;65.0
97416465;"Ligne Paradis";"18-11-2002 11:00";12;27.9;292;66.0
97416465;"Ligne Paradis";"18-11-2002 12:00";13;26.7;144;61.0
